transactionid,trade_time,total_price,house_id,agent_id
2.02E+11,20161115,638,500723,10107
2.02E+11,20161118,258,800724,10107
2.02E+11,20161212,694.5,300725,10804
2.02E+11,20161213,1040,400726,10804
2.02E+11,20170111,428,600727,10870
2.02E+11,20160810,475,500728,10445
2.02E+11,20161020,275,800729,10445
2.02E+11,20161031,320,800730,10445
2.02E+11,20160625,463,100731,11108
2.02E+11,20160629,200,800732,11108
2.02E+11,20160725,660,500733,11108
2.02E+11,20160807,533.9,500734,10107
2.02E+11,20160808,645,200735,10107
2.02E+11,20160824,435,400736,10804
2.02E+11,20160831,527.5,500737,10804
2.02E+11,20160831,553,400738,10804
2.02E+11,20160907,550,400739,10804
2.02E+11,20160914,838,100740,10804
2.02E+11,20161025,592,500741,10870
2.02E+11,20160815,445,900742,10445
2.02E+11,20160905,455,100743,10804
2.02E+11,20160703,369,200744,12194
2.02E+11,20160802,474,300745,12194
2.02E+11,20161003,405,800746,10870
2.02E+11,20161223,253,800747,10445
2.02E+11,20160719,860,700748,12194
2.02E+11,20160630,325,100749,12147
2.02E+11,20160815,330,800750,10107
2.02E+11,20160822,268,700751,10107
2.02E+11,20160824,228,300752,10107
2.02E+11,20160825,274,600753,10804
2.02E+11,20160825,265,100754,10804
2.02E+11,20160830,223,500755,10804
2.02E+11,20160831,272,500756,10804
2.02E+11,20160901,230,600757,10804
2.02E+11,20160905,310,800758,10804
2.02E+11,20160923,325,800759,10804
2.02E+11,20160924,315,800760,10804
2.02E+11,20160924,260,900761,10870
2.02E+11,20160926,227,900762,10870
2.02E+11,20160927,340,200763,10870
2.02E+11,20161015,303,400764,10870
2.02E+11,20161018,390,700765,10870
2.02E+11,20161031,315,400766,10870
2.02E+11,20161031,270,600767,10870
2.02E+11,20161121,324,500768,10870
2.02E+11,20161128,385,600769,10870
2.02E+11,20161206,330,200770,10870
2.02E+11,20161207,286,800771,10870
2.02E+11,20161208,263,500772,10870
2.02E+11,20161219,354.5,800773,10870
2.02E+11,20161224,294,400774,10870
2.02E+11,20161225,280,200775,10870
2.02E+11,20160623,330,400776,12194
2.02E+11,20161114,590,800777,10445
2.02E+11,20161115,408,300778,10445
2.02E+11,20161117,1106,900779,10445
2.02E+11,20161118,465,200780,10445
2.02E+11,20160620,340,400781,12147
2.02E+11,20160624,306.8,200782,12147
2.02E+11,20160722,310,800783,11108
2.02E+11,20160731,453,300784,11108
2.02E+11,20160804,245,300785,11108
2.02E+11,20160807,369,900786,11108
2.02E+11,20160813,340,900787,11108
2.02E+11,20160824,410,800788,10107
2.02E+11,20160829,515,300789,10107
2.02E+11,20160829,392,300790,10107
2.02E+11,20160905,546,800791,10107
2.02E+11,20160912,300.5,900792,10107
2.02E+11,20161116,557,200793,10804
2.02E+11,20161207,824,700794,10804
2.02E+11,20161209,870,400795,10804
2.02E+11,20161212,570,200796,10804
2.02E+11,20161212,500,700797,10804
2.02E+11,20161224,612,500798,10804
2.02E+11,20161226,545,800799,10804
2.02E+11,20161228,782.5,800800,10870
2.02E+11,20170107,649.8,700801,10870
2.02E+11,20170108,975,600802,10870
2.02E+11,20170109,510,500803,10870
2.02E+11,20170111,740,400804,10870
2.02E+11,20170114,825,500805,10870
2.02E+11,20160704,533,900806,12147
2.02E+11,20160717,269.5,900807,12147
2.02E+11,20160717,191.5,400808,12147
2.02E+11,20160718,491,900809,12147
2.02E+11,20160723,345,600810,12147
2.02E+11,20160727,191,600811,12147
2.02E+11,20160730,203,100812,12147
2.02E+11,20160731,231,300813,12147
2.02E+11,20160815,564,700814,11108
2.02E+11,20160820,544.8,200815,11108
2.02E+11,20160822,491,700816,12194
2.02E+11,20160825,295,500817,10107
2.02E+11,20160829,308,400818,10107
2.02E+11,20160829,209,600819,10107
2.02E+11,20160830,280,600820,10107
2.02E+11,20160911,240,600821,10107
2.02E+11,20160924,643.5,300822,10107
2.02E+11,20161105,240,300823,10804
2.02E+11,20161107,342,600824,10804
2.02E+11,20161221,362,500825,10870
2.02E+11,20161222,260,500826,10870
2.02E+11,20161222,259,800827,10870
2.02E+11,20160815,414,900828,12147
2.02E+11,20160826,332,300829,12194
2.02E+11,20160828,318,100830,12194
2.02E+11,20160928,468,700831,10107
2.02E+11,20161212,408,200832,10870
2.02E+11,20160719,1238,200833,12194
2.02E+11,20160725,445,100834,12194
2.02E+11,20170105,538,700835,10870
2.02E+11,20160810,288,500836,12194
2.02E+11,20160731,443,500837,11108
2.02E+11,20160926,518,600838,10445
2.02E+11,20161120,419,200839,10445
2.02E+11,20161206,474,600840,10804
2.02E+11,20160728,430,400841,11152
2.02E+11,20161014,413,900842,10777
2.02E+11,20160819,575,800843,10777
2.02E+11,20160805,510,300844,12006
2.02E+11,20160828,435,100845,12006
2.02E+11,20170226,800,600846,12006
2.02E+11,20160829,328,100847,12006
2.02E+11,20160729,1585,400848,11152
2.02E+11,20160730,568,500849,11152
2.02E+11,20160726,167,600850,11518
2.02E+11,20160828,700,400851,10777
2.02E+11,20160917,625,400852,10777
2.02E+11,20160919,456,500853,10777
2.02E+11,20160824,695,600854,10777
2.02E+11,20161226,452,300855,11152
2.02E+11,20161117,725,400856,10777
2.02E+11,20160919,420,400857,10777
2.02E+11,20161220,209,900858,10777
2.02E+11,20160828,322,800859,11152
2.02E+11,20160920,430,500860,10777
2.02E+11,20170117,502,300861,12006
2.02E+11,20160908,365,900862,11152
2.02E+11,20161228,302,300863,10777
2.02E+11,20160630,251,700864,11152
2.02E+11,20160718,270,500865,10777
2.02E+11,20160823,410,600866,10777
2.02E+11,20160918,352,500867,10777
2.02E+11,20160919,540,200868,12006
2.02E+11,20161021,475,200869,12006
2.02E+11,20160722,142,800870,11152
2.02E+11,20160801,193,600871,11152
2.02E+11,20161024,222,500872,10777
2.02E+11,20160831,310,500873,10777
2.02E+11,20160727,432,900874,10777
2.02E+11,20160822,408,200875,12006
2.02E+11,20160919,380,300876,12006
2.02E+11,20160928,480,700877,12006
2.02E+11,20161226,555,500878,10777
2.02E+11,20160707,656,300879,11518
2.02E+11,20160725,230,700880,12006
2.02E+11,20160730,287.5,600881,12006
2.02E+11,20160812,235,200882,12006
2.02E+11,20160829,296,300883,12006
2.02E+11,20161114,579,100884,12006
2.02E+11,20170101,430,100885,12006
2.02E+11,20160826,263,400886,10777
2.02E+11,20160615,816,200887,11518
2.02E+11,20160823,855,900888,12006
2.02E+11,20160914,760,100889,12006
2.02E+11,20160906,290,700890,12006
2.02E+11,20161001,642,900891,10777
2.02E+11,20160815,256,800892,12006
2.02E+11,20160816,230,700893,12006
2.02E+11,20160821,213.8,200894,12006
2.02E+11,20160824,260,100895,12006
2.02E+11,20160828,237.5,200896,12006
2.02E+11,20160918,265,200897,12006
2.02E+11,20160919,300,500898,12006
2.02E+11,20160924,280,400899,12006
2.02E+11,20160927,255,800900,12006
2.02E+11,20161017,276,100901,12006
2.02E+11,20161111,314.5,900902,12006
2.02E+11,20161216,336,300903,12006
2.02E+11,20160719,235,600904,11518
2.02E+11,20160926,650,900905,10777
2.02E+11,20161216,468,200906,11074
2.02E+11,20161231,779.5,100907,10200
2.02E+11,20160725,740,900908,10200
2.02E+11,20160630,450,500909,12032
2.02E+11,20160726,680,100910,12032
2.02E+11,20160905,512.5,400911,12032
2.02E+11,20160926,799,800912,12032
2.02E+11,20160804,698,900913,12032
2.02E+11,20160812,673.5,600914,12032
2.02E+11,20160926,595,300915,10200
2.02E+11,20160811,377,600916,12032
2.02E+11,20160908,391,900917,12032
2.02E+11,20160702,381,900918,12032
2.02E+11,20160821,430,900919,12032
2.02E+11,20160818,252,200920,10200
2.02E+11,20160815,410,600921,10200
2.02E+11,20160829,580,900922,10200
2.02E+11,20160807,366,700923,11074
2.02E+11,20160810,730,300924,11074
2.02E+11,20160831,500,300925,11074
2.02E+11,20160712,342.5,700926,11074
2.02E+11,20160627,600,900927,11074
2.02E+11,20160629,330,200928,11074
2.02E+11,20160629,296,300929,11074
2.02E+11,20160812,262,300930,11074
2.02E+11,20160706,835,400931,12032
2.02E+11,20160717,850,800932,12032
2.02E+11,20160713,326.5,300933,12032
2.02E+11,20160708,488,700934,10200
2.02E+11,20160709,802,700935,10200
2.02E+11,20160926,710,100936,12032
2.02E+11,20160927,193,700937,12032
2.02E+11,20160829,377.5,500938,12032
2.02E+11,20160830,570,900939,12032
2.02E+11,20161228,630,900940,12032
2.02E+11,20170106,630,900941,12032
2.02E+11,20160905,1068,400942,12032
2.02E+11,20160912,1388,100943,12032
2.02E+11,20161018,855,800944,12032
2.02E+11,20161025,755,800945,12032
2.02E+11,20160723,543,600946,11074
2.02E+11,20160716,630,500947,12032
2.02E+11,20160718,695,900948,12032
2.02E+11,20160714,735,300949,10200
2.02E+11,20160714,480,900950,10200
2.02E+11,20160717,357,500951,10200
2.02E+11,20160721,570,100952,10200
2.02E+11,20160721,382.5,100953,10200
2.02E+11,20160805,550,700954,11074
2.02E+11,20160811,350,200955,10200
2.02E+11,20160714,429,300956,10200
2.02E+11,20160717,450,200957,10200
2.02E+11,20160719,400,300958,10200
2.02E+11,20160720,353,700959,10200
2.02E+11,20160805,330,100960,11074
2.02E+11,20160807,125,300961,11074
2.02E+11,20160816,333,700962,12032
2.02E+11,20160819,129,600963,12032
2.02E+11,20160823,249,700964,12032
2.02E+11,20160824,270,100965,12032
2.02E+11,20160824,271,600966,12032
2.02E+11,20160710,222.5,300967,11074
2.02E+11,20160806,605,600968,10200
2.02E+11,20160923,523.8,900969,12032
2.02E+11,20160926,525,700970,12032
2.02E+11,20160902,366.6,400971,11074
2.02E+11,20160906,395,200972,11074
2.02E+11,20160907,345,600973,11074
2.02E+11,20160911,550,300974,11074
2.02E+11,20160913,423,300975,11074
2.02E+11,20161007,395,500976,12032
2.02E+11,20161007,290,400977,12032
2.02E+11,20161012,332,100978,12032
2.02E+11,20161025,455,300979,12032
2.02E+11,20161110,463,400980,12032
2.02E+11,20161113,453,300981,12032
2.02E+11,20160905,587,800982,10200
2.02E+11,20170224,668,400983,10510
2.02E+11,20160701,380,600984,11073
2.02E+11,20160827,235,100985,11696
2.02E+11,20161014,250,800986,11439
2.02E+11,20160816,457,600987,11243
2.02E+11,20160927,323,800988,11328
2.02E+11,20160715,735,600989,11439
2.02E+11,20160817,655,100990,11439
2.02E+11,20160818,870,900991,11439
2.02E+11,20160821,530,400992,11328
2.02E+11,20160827,435,900993,10510
2.02E+11,20160831,398,600994,11891
2.02E+11,20160630,321,100995,11032
2.02E+11,20160723,330,900996,11032
2.02E+11,20160823,380,800997,11032
2.02E+11,20160916,370,800998,11032
2.02E+11,20160730,255,300999,11059
2.02E+11,20160904,358,101000,11925
2.02E+11,20160911,379,501001,11058
2.02E+11,20160918,390,701002,11439
2.02E+11,20160811,464,201003,11696
2.02E+11,20160615,740,201004,10689
2.02E+11,20160615,300,401005,10689
2.02E+11,20160920,290,801006,11439
2.02E+11,20160729,560,201007,11284
2.02E+11,20160830,675,301008,11284
2.02E+11,20160808,345,301009,11989
2.02E+11,20160715,1480,701010,11032
2.02E+11,20160727,610,301011,11032
2.02E+11,20160822,492,501012,11327
2.02E+11,20160829,715,401013,11696
2.02E+11,20160830,482,801014,11439
2.02E+11,20160628,322,301015,11284
2.02E+11,20160628,284.5,901016,11284
2.02E+11,20160630,296,801017,11989
2.02E+11,20160719,338,101018,11989
2.02E+11,20160724,413,301019,11058
2.02E+11,20160823,336,601020,10510
2.02E+11,20160731,336,601021,11059
2.02E+11,20160731,230,501022,11059
2.02E+11,20160808,444,201023,11058
2.02E+11,20160824,245,901024,11058
2.02E+11,20160911,416,201025,11183
2.02E+11,20161123,357,401026,11183
2.02E+11,20161213,345,701027,11891
2.02E+11,20161019,600,801028,11073
2.02E+11,20160919,390,701029,11696
2.02E+11,20160731,502,701030,10510
2.02E+11,20160825,388,601031,10510
2.02E+11,20160927,516.5,301032,11073
2.02E+11,20160804,578,601033,10007
2.02E+11,20160810,830,101034,11328
2.02E+11,20160810,587,901035,11243
2.02E+11,20160816,630,301036,10007
2.02E+11,20160909,750,401037,10007
2.02E+11,20160910,670,601038,11328
2.02E+11,20160919,750,801039,11183
2.02E+11,20160927,565,901040,11073
2.02E+11,20160915,449.5,301041,11243
2.02E+11,20160620,202,801042,11989
2.02E+11,20160728,218,401043,11989
2.02E+11,20160810,315,801044,11989
2.02E+11,20160914,363,401045,11989
2.02E+11,20160916,348,401046,11989
2.02E+11,20161020,391,101047,10510
2.02E+11,20160620,390,801048,11059
2.02E+11,20160715,686,201049,11059
2.02E+11,20160723,508,501050,11059
2.02E+11,20160727,382,901051,11059
2.02E+11,20160730,390,301052,11059
2.02E+11,20160818,394.3,301053,11059
2.02E+11,20160822,396,601054,11059
2.02E+11,20160928,985,401055,11058
2.02E+11,20160929,744,601056,11058
2.02E+11,20161031,465,401057,10848
2.02E+11,20160624,449,301058,10406
2.02E+11,20160626,430,501059,10848
2.02E+11,20160713,675,801060,10848
2.02E+11,20160714,1057.7,101061,10848
2.02E+11,20160719,470,201062,10848
2.02E+11,20160824,745,701063,11327
2.02E+11,20160826,1045,501064,11439
2.02E+11,20160831,745,901065,11439
2.02E+11,20160911,1430,901066,11439
2.02E+11,20160914,1100,101067,11891
2.02E+11,20160917,1239,101068,11891
2.02E+11,20160918,1135,401069,11891
2.02E+11,20160926,975,801070,11891
2.02E+11,20160926,590,901071,11891
2.02E+11,20160927,859,301072,11891
2.02E+11,20160629,150,801073,10689
2.02E+11,20160709,678,901074,10689
2.02E+11,20160630,340,101075,11243
2.02E+11,20160705,495,401076,11925
2.02E+11,20160731,513,101077,10848
2.02E+11,20160731,529,501078,10848
2.02E+11,20160731,276,701079,11327
2.02E+11,20160809,339,101080,11327
2.02E+11,20160811,460,401081,11327
2.02E+11,20160831,460,701082,11327
2.02E+11,20160904,480,101083,11696
2.02E+11,20160904,393,201084,11439
2.02E+11,20160906,445,801085,11439
2.02E+11,20161003,388,701086,11891
2.02E+11,20161008,390,701087,11891
2.02E+11,20161114,317.5,701088,11891
2.02E+11,20161123,480,601089,11891
2.02E+11,20161223,690,501090,11891
2.02E+11,20170102,553,501091,11891
2.02E+11,20170103,382,501092,11891
2.02E+11,20170107,410,801093,11891
2.02E+11,20160822,255,501094,11696
2.02E+11,20170108,536,901095,11073
2.02E+11,20170110,680,201096,11073
2.02E+11,20170123,618,201097,11073
2.02E+11,20170204,705,701098,11073
2.02E+11,20160615,311,101099,10406
2.02E+11,20160620,294.6,901100,11243
2.02E+11,20160626,293.8,801101,10848
2.02E+11,20160628,365,101102,11032
2.02E+11,20160702,323,401103,11032
2.02E+11,20160703,360,901104,11032
2.02E+11,20160704,238,801105,11032
2.02E+11,20160704,380,601106,11032
2.02E+11,20160711,364,801107,11032
2.02E+11,20160713,309,801108,10848
2.02E+11,20160717,353,101109,10848
2.02E+11,20160721,348,201110,10848
2.02E+11,20160726,370,801111,11327
2.02E+11,20160728,349,401112,11327
2.02E+11,20160805,360,901113,11327
2.02E+11,20160807,381,201114,11327
2.02E+11,20160816,350,501115,11696
2.02E+11,20160821,360,301116,11696
2.02E+11,20160824,405,101117,11696
2.02E+11,20160826,407,201118,11439
2.02E+11,20160906,385,101119,11891
2.02E+11,20160920,443,801120,11891
2.02E+11,20160926,465,101121,11891
2.02E+11,20160930,345,101122,11891
2.02E+11,20161007,393,401123,11891
2.02E+11,20161017,437,501124,11891
2.02E+11,20161115,400,701125,11891
2.02E+11,20170109,505,301126,11073
2.02E+11,20161213,490,401127,11696
2.02E+11,20160706,307,501128,10689
2.02E+11,20160711,260,501129,10689
2.02E+11,20160815,307.8,401130,10510
2.02E+11,20161214,347,501131,11183
2.02E+11,20161218,282,401132,11073
2.02E+11,20160825,265,101133,11696
2.02E+11,20160924,270,401134,11439
2.02E+11,20160719,504,401135,11183
2.02E+11,20160921,605,701136,11183
2.02E+11,20160816,255,401137,11058
2.02E+11,20161120,218,101138,11073
2.02E+11,20160830,217,501139,11058
2.02E+11,20161115,298,601140,11696
2.02E+11,20160621,207.6,901141,10007
2.02E+11,20160929,309.5,401142,11439
2.02E+11,20160616,450,601143,10406
2.02E+11,20160622,216,801144,11058
2.02E+11,20160623,210,201145,11058
2.02E+11,20160627,218,301146,10510
2.02E+11,20160628,206,101147,10510
2.02E+11,20160629,186.5,101148,10510
2.02E+11,20160630,202,201149,10510
2.02E+11,20160630,145,901150,10510
2.02E+11,20160703,212.5,901151,10510
2.02E+11,20160709,145,101152,10510
2.02E+11,20160710,162,301153,10510
2.02E+11,20160710,158,101154,10510
2.02E+11,20160714,218,801155,10510
2.02E+11,20160717,200.8,901156,10510
2.02E+11,20160719,212.5,601157,10510
2.02E+11,20160728,185,201158,10510
2.02E+11,20160728,186,201159,10510
2.02E+11,20160730,240,201160,10510
2.02E+11,20160730,220,201161,10510
2.02E+11,20160915,980,301162,11073
2.02E+11,20160916,290,801163,11073
2.02E+11,20160917,198,101164,11073
2.02E+11,20160919,269.5,901165,11073
2.02E+11,20160921,288,501166,11073
2.02E+11,20160923,330,401167,11073
2.02E+11,20161007,386,201168,11073
2.02E+11,20161009,309,201169,11073
2.02E+11,20161024,120,301170,11073
2.02E+11,20161105,194,601171,11073
2.02E+11,20161109,311,601172,11073
2.02E+11,20161109,188,301173,11073
2.02E+11,20161119,299.5,901174,11073
2.02E+11,20161123,303,501175,11073
2.02E+11,20161127,339,701176,11073
2.02E+11,20161129,305,501177,11073
2.02E+11,20161130,273,701178,11073
2.02E+11,20161204,306.8,601179,11073
2.02E+11,20161204,207,701180,11073
2.02E+11,20160624,286,801181,11059
2.02E+11,20160627,308,601182,10689
2.02E+11,20160629,306.5,201183,10689
2.02E+11,20160630,295,501184,10689
2.02E+11,20160630,220,301185,10689
2.02E+11,20160703,280,701186,10689
2.02E+11,20160706,396,701187,10689
2.02E+11,20160708,255,601188,10689
2.02E+11,20160708,210,201189,10689
2.02E+11,20160709,390,401190,10689
2.02E+11,20160710,389,601191,10689
2.02E+11,20160710,269,201192,10689
2.02E+11,20160711,288,201193,10689
2.02E+11,20160711,228,201194,10689
2.02E+11,20160714,226.6,201195,10689
2.02E+11,20160716,312.1,501196,10689
2.02E+11,20160717,432,301197,10689
2.02E+11,20160717,260,401198,11925
2.02E+11,20160817,280,701199,11058
2.02E+11,20160818,277.5,601200,11058
2.02E+11,20160819,274,401201,11058
2.02E+11,20160820,475,801202,11058
2.02E+11,20160820,244,301203,11058
2.02E+11,20160821,340,901204,11058
2.02E+11,20160822,338,901205,11058
2.02E+11,20160827,375,901206,11058
2.02E+11,20160831,399,801207,11058
2.02E+11,20160902,248,101208,11058
2.02E+11,20160904,434,101209,11058
2.02E+11,20160907,344,801210,11058
2.02E+11,20160910,251,101211,10510
2.02E+11,20160915,343,901212,11183
2.02E+11,20160919,390,301213,11183
2.02E+11,20160926,565,701214,11183
2.02E+11,20160926,469,201215,11183
2.02E+11,20160926,338,601216,11183
2.02E+11,20160928,385,501217,11183
2.02E+11,20160929,400,801218,11183
2.02E+11,20161003,230,801219,11183
2.02E+11,20161010,360,101220,11183
2.02E+11,20161011,620,901221,11183
2.02E+11,20161013,448,301222,11183
2.02E+11,20161025,368,201223,11183
2.02E+11,20161030,410,101224,11183
2.02E+11,20161030,274.5,901225,11183
2.02E+11,20161106,390,501226,11183
2.02E+11,20161107,700,801227,11183
2.02E+11,20161111,275,301228,11183
2.02E+11,20161113,480,601229,11696
2.02E+11,20161124,385,201230,11073
2.02E+11,20161126,340,801231,11073
2.02E+11,20161127,366,801232,11073
2.02E+11,20161130,290,701233,11073
2.02E+11,20161202,494,601234,11073
2.02E+11,20161204,281,101235,11073
2.02E+11,20160622,235,101236,10689
2.02E+11,20160622,225,101237,10689
2.02E+11,20160619,179,701238,10406
2.02E+11,20160619,180,801239,10406
2.02E+11,20160620,175,501240,11243
2.02E+11,20160627,188,401241,11243
2.02E+11,20160630,132,701242,11328
