"r$house.id","r$square","house_type.id","buildingType","constructionTime","renovationCondition","floor","ladderRatio","as.character(r$cjxiaoqu)"
210494,49,1111,3,2011,4,8,0.25,"荣丰"
210495,95,2111,3,2010,1,7,0.5,"荣丰"
810496,90.44,2111,3,2010,3,8,0.25,"荣丰"
910497,89,2111,3,2010,2,8,0.5,"荣丰"
610498,49,1111,3,2011,3,8,0.25,"荣丰"
810499,49,1111,3,2011,1,8,0.25,"荣丰"
310500,89,2111,4,2010,4,8,0.333,"荣丰"
210501,65.59,1111,4,2009,4,8,0.333,"荣丰"
610502,89,3111,3,2011,1,8,0.5,"荣丰"
910503,89,3111,3,2011,1,8,0.2,"荣丰"
910504,91,2111,3,2010,4,8,0.25,"荣丰"
510505,91.31,2111,4,2010,4,8,0.5,"荣丰"
610506,88.7,3111,3,2011,4,8,0.2,"荣丰"
710507,94.88,2111,3,2010,1,8,0.5,"荣丰"
210508,170.81,4213,3,2010,3,8,0.5,"荣丰"
910509,95.5,3111,3,2011,4,8,0.25,"荣丰"
710510,92,3111,3,2010,1,8,0.25,"荣丰"
810511,94.3,2111,3,2011,4,8,0.25,"荣丰"
610512,91.7,3111,3,2010,4,8,0.25,"荣丰"
410513,46,1111,3,2011,4,8,0.2,"荣丰"
310514,100.55,2211,3,2010,4,8,0.333,"荣丰"
210515,91,2111,3,2011,3,8,0.25,"荣丰"
710516,106,2111,3,2010,3,8,0.333,"荣丰"
510517,49,1111,3,2011,4,7,0.2,"荣丰"
810518,48.27,1111,3,2010,4,8,0.25,"荣丰"
410519,89.73,2111,3,2011,1,8,0.25,"荣丰"
910520,48.25,1111,3,2011,4,8,0.25,"荣丰"
210521,91.83,3111,3,2011,4,8,0.25,"荣丰"
810522,91.5,3111,3,2010,1,8,0.25,"荣丰"
210523,88,3111,3,2011,4,8,0.2,"荣丰"
310524,49,1111,3,2011,4,8,0.2,"荣丰"
510525,48.78,1111,3,2011,3,8,0.2,"荣丰"
810526,98,2111,4,2010,1,8,0.333,"荣丰"
510527,90.79,2111,3,2011,3,8,0.25,"荣丰"
710528,95.53,3111,3,2011,4,8,0.25,"荣丰"
310529,141.6,3212,4,2009,4,8,0.5,"荣丰"
310530,166,4212,3,2010,4,7,0.5,"荣丰"
410531,91,2111,3,2011,4,8,0.25,"荣丰"
910532,91.83,3111,3,2011,4,8,0.25,"荣丰"
110533,96.83,2211,3,2010,4,7,0.5,"荣丰"
410534,158.23,3212,4,2009,4,8,0.5,"荣丰"
510535,95.18,2111,3,2010,4,8,0.5,"荣丰"
610536,89.81,2111,3,2011,4,8,0.25,"荣丰"
410537,94,2211,3,2010,3,7,0.5,"荣丰"
410538,91.77,3111,3,2010,4,8,0.25,"荣丰"
310539,91.38,2111,3,2011,1,8,0.25,"荣丰"
310540,46.03,1111,3,2011,4,8,0.2,"荣丰"
810541,94.88,2111,4,2010,4,8,0.5,"荣丰"
310542,95.52,3111,3,2011,4,8,0.25,"荣丰"
710543,96.27,3111,3,2010,4,8,0.5,"荣丰"
310544,49.15,1111,3,2011,4,8,0.2,"荣丰"
610545,44.7,1111,4,1991,3,6,0.333,"广渠门外南街"
110546,139.78,3111,1,2000,4,18,0.25,"京禧阁"
810547,56.8,2111,1,1984,3,12,0.125,"龙潭北里七条"
110548,64,2111,4,1994,3,6,0.5,"东后河沿"
710549,63.8,2111,4,1994,3,6,0.5,"东后河沿"
510550,218.71,3212,3,2002,3,11,0.5,"光明西里"
610551,277,4113,3,2002,4,11,0.5,"光明西里"
910552,149.61,3212,1,1999,1,21,0.25,"京城仁合"
610553,56.3,2111,4,1995,4,6,0.5,"南水关"
610554,56.3,2111,4,1995,4,6,0.5,"南水关"
610555,55,2111,4,1980,4,6,0.333,"体育馆路"
410556,118.1,2212,4,1990,3,6,0.5,"体育馆西路院"
810557,54.33,2111,4,1985,3,5,0.333,"东花市大街院"
810558,80.8,3111,3,1986,4,12,0.25,"北京上舍"
510559,77.1,3111,4,1981,3,6,0.333,"北京上舍"
810560,41.06,1111,4,2001,4,7,0.5,"光明楼"
510561,122,2112,4,2001,3,7,0.5,"光明楼"
210562,122,3212,4,2001,4,7,0.5,"光明楼"
410563,71.46,2111,4,2001,3,7,0.5,"光明楼"
510564,127.34,3112,4,2004,4,7,0.5,"广渠门内大街"
210565,100.31,2111,4,2004,3,6,0.5,"广渠门内大街"
710566,100.67,2112,4,2004,4,7,0.5,"广渠门内大街"
310567,49.64,2111,4,1989,1,6,0.333,"金蝉北里院"
410568,221.43,3213,4,2009,4,17,0.4,"领行国际"
710569,175.02,2212,4,2009,4,17,0.4,"领行国际"
510570,73.46,3111,4,1985,3,6,0.333,"都城心屿"
910571,48.06,1011,3,2004,1,15,0.222,"劲松九区"
810572,102.68,2112,3,2004,4,13,0.333,"劲松九区"
210573,58.1,2111,4,1987,4,6,0.333,"绿景馨园"
210574,66,3111,4,1986,4,5,0.333,"绿景馨园"
510575,39.57,1111,4,1993,3,6,0.25,"双花园南里二区"
810576,92.04,2111,4,2009,1,15,0.667,"天娇园"
510577,111.71,3211,4,2008,4,6,0.5,"天坛东里中区"
910578,58.2,2111,4,1994,4,6,0.333,"富贵园四区"
110579,55.99,2111,4,1976,1,4,0.333,"广顺园"
810580,81.48,2111,4,2002,3,6,0.5,"金鱼池西区"
210581,81.2,3111,1,1994,4,21,0.25,"灯市口西街"
210582,52.04,1111,4,2003,1,6,0.5,"垡头西里"
910583,55.63,1111,3,2004,4,15,0.167,"板厂南里"
210584,57.16,1111,3,2005,4,15,0.167,"板厂南里"
410585,101.34,2212,4,2004,3,6,0.5,"板厂南里"
410586,47.24,1011,3,2004,4,15,0.167,"板厂南里"
610587,57.16,1111,3,2004,4,15,0.167,"板厂南里"
310588,91.63,2211,1,2003,4,22,0.25,"保利蔷薇"
110589,97.86,2111,1,2003,3,22,0.273,"保利蔷薇"
510590,94.85,2111,1,2003,3,22,0.273,"保利蔷薇"
610591,94.85,2211,1,2003,4,22,0.273,"保利蔷薇"
110592,81.5,1111,1,2003,3,22,0.231,"保利蔷薇"
610593,94.85,2111,1,2003,4,22,0.273,"保利蔷薇"
910594,63.82,2111,4,1993,4,6,0.333,"国瑞城中区"
410595,108.19,3212,4,2000,4,6,0.5,"劲松六区"
810596,92.5,2211,4,2008,4,15,0.2,"东方财富"
910597,80.08,1111,1,2008,4,15,0.222,"东方财富"
510598,54.83,1011,1,2008,4,15,0.2,"东方财富"
710599,49.18,1011,1,2008,4,15,0.2,"东方财富"
510600,133.06,3111,1,2008,4,15,0.2,"东方财富"
510601,82,2111,4,2008,4,14,0.333,"东方财富"
610602,68,2011,4,2008,4,14,0.333,"东方财富"
410603,71.14,1111,3,2009,1,18,0.5,"垡头北里"
410604,71.1,1111,3,2009,4,18,0.5,"垡头北里"
410605,74.35,1111,3,2009,4,18,0.5,"垡头北里"
510606,43.9,1111,4,1993,3,6,0.25,"富贵园三区"
510607,63.2,2111,4,1993,4,6,0.25,"富贵园三区"
710608,60,2111,4,1993,3,6,0.25,"富贵园三区"
910609,147.02,2112,1,1998,4,18,0.25,"绿景苑"
210610,183.6,4212,1,1998,4,16,0.25,"绿景苑"
710611,103.77,2212,1,1997,4,22,0.25,"绿景苑"
910612,105.74,2212,1,1998,4,16,0.25,"绿景苑"
210613,147.02,2112,1,1998,1,18,0.25,"绿景苑"
110614,159.11,3212,1,1997,4,22,0.25,"绿景苑"
810615,161.47,3112,1,1998,3,18,0.25,"绿景苑"
510616,183.6,4212,1,1998,4,16,0.25,"绿景苑"
210617,57,1011,4,2013,4,24,0.286,"太华公寓"
410618,69.31,1111,4,2000,1,7,0.5,"安化北里"
710619,158.27,3212,4,2001,3,5,0.5,"安化北里"
510620,136.09,3112,4,2001,4,7,0.5,"安化北里"
910621,136.09,3212,4,2001,4,7,0.5,"安化北里"
110622,96.52,2111,4,2001,4,5,0.5,"安化北里"
410623,136.09,3212,4,2001,1,7,0.5,"安化北里"
710624,136.24,3112,4,2001,4,7,0.5,"安化北里"
410625,80.96,1111,3,2002,4,20,0.2,"东花市北里东区"
510626,100.22,2111,1,2002,4,24,0.3,"富贵园一区"
510627,139.93,3112,1,2002,4,24,0.273,"富贵园一区"
710628,100.22,2111,1,2002,4,24,0.273,"富贵园一区"
910629,110.17,2211,4,2000,3,6,0.5,"石韵浩庭"
910630,100.87,2111,3,2003,3,16,0.25,"双花园西里"
410631,44.24,1111,1,1987,3,18,0.25,"劲松八区"
510632,88,2111,3,2010,4,20,0.25,"金世纪嘉园"
710633,88,2111,3,2010,1,21,0.25,"金世纪嘉园"
710634,87,2211,3,2010,1,21,0.25,"金世纪嘉园"
710635,106,3111,3,2010,4,22,0.25,"金世纪嘉园"
710636,111.3,3211,3,2010,4,22,0.25,"金世纪嘉园"
710637,107.16,3111,3,2010,4,22,0.5,"金世纪嘉园"
810638,86.47,2111,3,2010,1,21,0.25,"金世纪嘉园"
110639,84.96,2111,3,2010,4,22,0.25,"金世纪嘉园"
910640,88.64,2111,3,2010,4,21,0.25,"金世纪嘉园"
910641,92.75,2111,4,2014,4,28,0.5,"双花园南里一区"
110642,103.64,2211,1,2005,3,25,0.3,"培新街乙院"
710643,66.4,1111,1,2005,1,25,0.3,"培新街乙院"
310644,94.78,2212,1,2005,3,25,0.3,"培新街乙院"
110645,96.66,2111,1,2005,4,25,0.3,"培新街乙院"
310646,94.38,2211,1,2005,4,25,0.3,"培新街乙院"
210647,66.4,1111,1,2005,4,25,0.3,"培新街乙院"
210648,139.41,3212,1,2005,4,25,0.3,"培新街乙院"
810649,66.4,1111,1,2005,4,25,0.3,"培新街乙院"
210650,94.42,2211,1,2005,4,25,0.3,"培新街乙院"
610651,66.4,1111,1,2005,4,25,0.3,"培新街乙院"
210652,66.55,1111,1,2005,4,25,0.3,"培新街乙院"
510653,139.41,3111,1,2005,3,25,0.3,"培新街乙院"
310654,139.41,3111,1,2005,3,25,0.3,"培新街乙院"
810655,46.5,1111,1,1987,4,18,0.143,"东环居苑"
410656,33.2,1111,4,1980,3,5,0.333,"东环居苑"
610657,48.3,1111,1,1987,3,18,0.143,"东环居苑"
910658,61.1,2111,4,1984,4,5,0.333,"东环居苑"
910659,61.1,2111,4,1984,4,5,0.333,"东环居苑"
410660,59.8,2111,1,1987,4,18,0.143,"东环居苑"
710661,53,2111,4,1980,3,5,0.333,"东环居苑"
310662,63.6,3111,4,1989,4,6,0.5,"东环居苑"
310663,63.4,3111,4,1986,4,5,0.5,"东环居苑"
310664,48.3,1111,1,1987,4,18,0.143,"东环居苑"
310665,46.5,1111,1,1987,4,18,0.143,"东环居苑"
610666,68,2111,4,1984,3,5,0.333,"东环居苑"
510667,46.5,1111,1,1987,4,18,0.143,"东环居苑"
210668,48.6,1111,1,1987,4,18,0.143,"东环居苑"
810669,63.4,3111,4,1986,4,5,0.5,"东环居苑"
610670,91.1,3211,4,1997,3,6,0.333,"垡头西里三区"
610671,47.3,2111,4,1976,4,5,0.333,"垡头西里三区"
310672,95.33,2111,4,2003,1,6,0.5,"法华南里"
410673,68,1111,4,2006,4,6,0.5,"法华南里"
310674,101.96,2111,4,2003,4,6,0.5,"法华南里"
410675,95.33,2111,4,2003,4,6,0.5,"法华南里"
110676,127,3111,4,2003,4,6,0.5,"法华南里"
810677,85.03,1111,4,2006,4,6,0.5,"法华南里"
510678,89.89,2111,4,2003,4,6,0.5,"法华南里"
810679,101.16,2111,4,2006,3,6,0.5,"法华南里"
710680,90.33,2111,4,2003,3,6,0.5,"法华南里"
310681,89,2111,4,2011,4,12,0.25,"法华南里"
810682,156.82,4212,4,2006,1,6,0.5,"法华南里"
610683,102.97,2111,4,2003,3,6,0.5,"法华南里"
610684,102,2111,4,2006,4,6,0.5,"法华南里"
310685,67.19,1111,4,2008,4,6,0.5,"法华南里"
510686,93.41,2211,4,2006,4,4,0.5,"法华南里"
110687,89,2111,4,2011,4,12,0.25,"法华南里"
910688,91.82,2111,4,2003,1,6,0.5,"法华南里"
810689,66.02,2111,4,1997,1,6,0.5,"冠城名敦道"
210690,57,2111,4,1983,3,6,0.333,"冠城名敦道"
310691,56.2,3111,4,1988,3,6,0.333,"冠城名敦道"
310692,67.2,2111,4,1997,4,6,0.5,"冠城名敦道"
910693,53.6,2011,4,1988,4,6,0.333,"冠城名敦道"
610694,59.8,2111,4,1983,2,6,0.333,"冠城名敦道"
510695,87,3111,4,1997,3,6,0.5,"冠城名敦道"
610696,59.19,2111,4,1988,3,6,0.5,"冠城名敦道"
710697,50.73,2111,4,1988,3,6,0.333,"冠城名敦道"
310698,59.01,2111,4,1988,3,6,0.333,"冠城名敦道"
810699,68.9,3111,4,1988,4,5,0.5,"冠城名敦道"
610700,57.54,2111,4,1992,4,6,0.5,"冠城名敦道"
210701,55,2111,4,1988,3,5,0.333,"冠城名敦道"
210702,54.3,2111,4,1988,3,5,0.5,"冠城名敦道"
610703,53.65,2211,4,1988,3,6,0.333,"冠城名敦道"
610704,147.85,3212,3,2003,4,19,0.5,"水上华城"
110705,132.35,3112,3,2002,3,21,0.286,"水上华城"
110706,141.48,3111,3,2003,4,18,0.5,"水上华城"
410707,67.69,1111,1,2003,4,19,0.25,"水上华城"
410708,111.73,2212,1,2003,4,19,0.25,"水上华城"
110709,122.89,3212,3,2003,4,19,0.333,"水上华城"
610710,62.9,1111,3,2003,4,16,0.286,"水上华城"
910711,111.79,2211,1,2003,3,19,0.25,"水上华城"
810712,131.59,3111,3,2003,3,18,0.286,"水上华城"
410713,62.4,1111,3,2002,3,21,0.286,"水上华城"
710714,135.55,3212,1,2003,4,19,0.25,"水上华城"
610715,132.06,3112,3,2003,1,19,0.333,"水上华城"
410716,70.3,3111,4,1986,3,6,0.5,"本家润园三期"
210717,53.78,2111,4,1986,3,6,0.5,"本家润园三期"
310718,44.71,1111,1,1988,4,18,0.286,"本家润园三期"
710719,37.75,1111,4,1985,4,6,0.333,"本家润园三期"
910720,47.77,1111,1,1988,4,18,0.286,"本家润园三期"
410721,58.59,2111,1,1988,2,18,0.286,"本家润园三期"
710722,77.81,3111,4,1987,3,6,0.333,"广渠家园"
910723,77.97,3111,4,1985,3,6,0.333,"广渠家园"
710724,44.49,1111,4,1990,4,6,0.333,"广渠家园"
110725,60.97,2111,4,1990,4,6,0.333,"广渠家园"
210726,59.19,2111,4,1988,4,6,0.333,"广渠家园"
910727,63.31,2111,4,1985,3,6,0.333,"广渠家园"
110728,59,2111,4,1983,1,6,0.333,"广渠家园"
310729,63.2,2111,4,1996,4,6,0.5,"广渠家园"
210730,46.22,1111,4,1984,4,6,0.333,"广渠家园"
210731,52.51,1111,4,1990,3,6,0.5,"广渠家园"
510732,56.42,2111,4,1990,4,6,0.333,"广渠家园"
710733,57.69,2111,1,1986,3,16,0.222,"广渠家园"
710734,59.55,2111,1,1990,4,16,0.222,"广渠家园"
210735,77.97,3111,4,1985,4,6,0.333,"广渠家园"
410736,74.79,3111,1,1985,4,16,0.222,"广渠家园"
710737,58.98,2111,1,1986,1,16,0.222,"广渠家园"
610738,63.4,2111,4,1996,1,6,0.5,"广渠家园"
110739,63.4,2111,4,1996,1,6,0.5,"广渠家园"
110740,63.07,2111,4,1983,3,6,0.333,"广渠家园"
510741,59.55,2111,1,1986,4,16,0.222,"广渠家园"
710742,77.78,3111,4,1984,3,6,0.333,"广渠家园"
210743,63.07,2111,4,1983,1,6,0.333,"广渠家园"
410744,63.11,2111,4,1990,1,6,0.333,"广渠家园"
410745,63,2111,4,1996,4,6,0.5,"广渠家园"
110746,56.35,2111,1,1992,4,16,0.286,"金桥国际"
710747,53.87,2011,3,1980,3,10,0.333,"金桥国际"
210748,62.32,2111,1,1992,4,16,0.286,"金桥国际"
110749,73.51,2111,1,1992,4,16,0.286,"金桥国际"
110750,54.38,2111,4,1980,3,6,0.333,"金桥国际"
410751,36.56,1111,4,1980,4,5,0.333,"金桥国际"
710752,108.88,2212,3,2008,1,27,0.667,"东花市北里中区"
510753,111.94,2212,3,2008,4,27,0.4,"东花市北里中区"
210754,113.47,2212,3,2008,4,27,0.5,"东花市北里中区"
410755,111.94,2112,3,2008,4,27,0.4,"东花市北里中区"
110756,69.43,2111,4,1995,1,6,0.333,"潘家园东里"
210757,95.29,2111,4,2000,3,6,0.5,"潘家园东里"
210758,59.15,2111,4,1991,3,6,0.5,"芳城园一区"
110759,81.71,2111,4,2000,4,18,0.333,"翠成馨园"
910760,53,2111,4,1990,3,4,0.333,"清水苑"
510761,66.14,1111,3,2003,4,8,0.25,"国际港"
310762,62.31,2111,4,1995,4,6,0.5,"金岛花园"
710763,182,3212,1,2000,3,21,0.4,"社科院"
610764,52.49,1111,4,2004,4,6,0.167,"浩鸿园"
310765,52.5,1111,4,2004,1,6,0.167,"浩鸿园"
710766,40.28,2111,4,1981,3,6,0.333,"和西苑"
410767,79.16,1000,3,2003,4,28,0.333,"惠中园"
910768,49,1111,4,1994,3,6,0.25,"牛王庙"
110769,62,2111,3,1990,4,11,0.333,"东直门北大街"
210770,77.09,2111,3,2005,4,17,0.25,"润民柳芳居"
910771,77.09,2111,3,2005,3,17,0.25,"润民柳芳居"
210772,75.45,3111,4,1985,4,6,0.333,"都城心屿"
610773,72.2,3111,4,1992,3,6,0.5,"光熙家园二期"
210774,140.6,3112,4,2011,4,8,0.333,"嘉和丽园"
810775,89.92,3111,4,1984,3,6,0.5,"锦鸿阁"
610776,71.88,2111,4,1999,1,6,0.5,"静安西街"
510777,101,3111,4,2001,4,5,0.5,"静安西街"
810778,86.53,2111,3,2003,4,14,0.333,"静安西街"
910779,91.3,2112,3,2003,3,14,0.333,"静安西街"
410780,58.25,1111,4,2011,4,18,0.4,"光熙家园一期"
910781,253.45,4213,4,2009,4,4,0.5,"豪成大厦"
910782,218,4213,4,2009,3,5,0.5,"豪成大厦"
610783,228,4213,4,2009,3,5,0.5,"豪成大厦"
110784,234,4213,4,2009,3,4,0.5,"豪成大厦"
310785,304.13,4213,4,2009,4,2,0.5,"豪成大厦"
410786,356,5213,4,2009,1,3,0.5,"豪成大厦"
210787,248.02,3312,4,2009,4,6,0.5,"豪成大厦"
510788,68.7,2111,4,1990,3,6,0.5,"和街八区"
410789,66.3,2111,1,1989,4,16,0.25,"柳芳北街院"
610790,63.2,2111,4,1990,4,5,0.333,"柳芳北街院"
210791,93.16,2111,3,2013,4,11,0.25,"绿荫芳邻"
910792,67.48,1111,4,2008,1,21,0.75,"MASTER领域"
110793,57.31,1000,4,2008,1,21,0.75,"MASTER领域"
510794,85.77,1111,4,2008,1,21,0.75,"MASTER领域"
410795,67.73,1111,4,2008,1,21,0.75,"MASTER领域"
110796,87.29,1111,4,2008,1,23,0.5,"MASTER领域"
110797,56,1011,1,2006,4,29,0.25,"力鸿花园"
510798,49,1011,1,2004,4,18,0.231,"力鸿花园"
310799,55.4,1011,1,2008,4,29,0.208,"力鸿花园"
210800,48.95,1011,1,2004,1,18,0.231,"力鸿花园"
710801,80.6,3111,1,1992,4,20,0.286,"芳馨园"
110802,51.87,1111,4,2011,4,24,0.5,"国际友谊花园"
210803,51.87,1111,4,2011,4,22,0.5,"国际友谊花园"
610804,55,1111,4,2011,1,21,0.5,"国际友谊花园"
510805,72.83,2111,4,2011,3,18,0.5,"国际友谊花园"
910806,54.84,1111,4,2011,3,21,0.5,"国际友谊花园"
210807,51.87,1111,4,2011,4,22,0.5,"国际友谊花园"
310808,50,1111,4,2009,4,11,0.25,"国际友谊花园"
210809,72.42,2111,4,2011,4,21,0.5,"国际友谊花园"
910810,250,2312,4,2004,3,14,1,"工体东路"
910811,72.55,2111,1,1997,2,18,0.25,"丽水嘉园"
610812,67.37,1111,1,2001,4,22,0.25,"丽水嘉园"
910813,53.72,2111,4,1977,2,5,0.333,"和街十一区"
910814,58.3,1000,1,2009,3,23,0.308,"静安东里"
110815,69.4,1111,1,2009,4,23,0.304,"静安东里"
410816,63.73,1000,1,2009,3,23,0.304,"静安东里"
610817,91.39,1011,1,2009,1,23,0.308,"静安东里"
910818,93,1011,1,2009,3,23,0.308,"静安东里"
910819,63.73,1111,1,2009,4,23,0.304,"静安东里"
310820,51.54,1011,1,2009,3,23,0.304,"静安东里"
310821,68.68,1011,1,2009,4,23,0.308,"静安东里"
710822,93,1111,1,2009,4,23,0.308,"静安东里"
510823,60.99,1111,1,2009,4,23,0.333,"静安东里"
310824,174.97,3212,4,2009,4,27,1,"静安东里"
310825,91.36,1011,1,2009,3,23,0.308,"静安东里"
910826,53,1011,1,2009,4,23,0.304,"静安东里"
810827,77,1011,1,2009,1,23,0.308,"静安东里"
510828,58.3,1111,1,2009,1,23,0.308,"静安东里"
210829,74.7,3111,4,1996,4,6,0.5,"三源里南小街"
510830,125.6,2111,3,2008,4,20,0.5,"宝盛里"
910831,84,2211,4,2008,4,18,0.667,"和街十五区院"
810832,84.24,2211,4,2008,4,18,0.667,"和街十五区院"
610833,96,3211,4,2009,4,9,0.5,"静安里"
610834,153.23,3312,4,2009,4,9,0.5,"静安里"
210835,95.58,3111,4,2009,4,9,0.5,"静安里"
310836,94.58,3211,4,2004,4,9,0.5,"静安里"
510837,82.71,2211,4,2009,4,6,0.5,"静安里"
910838,92,3211,4,2009,4,6,0.5,"静安里"
310839,95.58,3111,4,2009,4,9,0.5,"静安里"
910840,92,3211,4,2009,4,6,0.5,"静安里"
810841,153,4312,4,2009,4,9,0.5,"静安里"
610842,99,3212,4,2009,4,9,0.5,"静安里"
310843,96.78,3111,4,2009,4,9,0.5,"静安里"
210844,82.71,2111,4,2009,4,6,0.5,"静安里"
910845,159.86,3212,4,2009,2,6,0.5,"静安里"
210846,83.73,2111,4,2009,1,6,0.5,"静安里"
810847,152.06,3212,4,2009,3,9,0.5,"静安里"
310848,95.54,3111,4,2009,1,9,0.5,"静安里"
810849,92,3211,4,2009,4,6,0.5,"静安里"
510850,75.6,2111,1,1998,3,25,0.25,"林肯公寓"
910851,102,2211,3,2010,4,9,0.25,"光熙门北里"
410852,54,1011,3,2010,4,9,0.2,"光熙门北里"
110853,57,1111,3,2010,4,10,0.2,"光熙门北里"
710854,101,3111,3,2010,4,10,0.25,"光熙门北里"
610855,97.16,2111,3,2010,4,11,0.25,"光熙门北里"
510856,95.94,2111,3,2010,1,9,0.2,"光熙门北里"
410857,96.12,2111,3,2010,4,9,0.25,"光熙门北里"
110858,103.02,3111,4,2010,3,7,0.25,"光熙门北里"
810859,97,2111,4,2010,4,7,0.25,"光熙门北里"
510860,96.8,3111,3,2010,4,10,0.25,"光熙门北里"
710861,97,3111,3,2010,3,10,0.25,"光熙门北里"
610862,101.69,3111,3,2010,4,11,0.25,"光熙门北里"
810863,59.6,2111,3,1998,3,12,0.2,"柳芳南里"
710864,56.6,2111,3,1998,3,12,0.2,"柳芳南里"
310865,46.7,2111,3,1992,4,16,0.5,"柳芳南里"
810866,41.4,1111,3,1998,3,12,0.2,"柳芳南里"
710867,78.8,3111,3,1993,3,14,1,"柳芳南里"
410868,41.4,1111,3,1998,4,12,0.143,"柳芳南里"
510869,48.6,1111,4,1991,3,16,0.2,"柳芳南里"
510870,64,3111,3,1992,2,16,1,"柳芳南里"
210871,40.6,1111,3,1998,3,12,0.2,"柳芳南里"
610872,48.6,1111,4,1991,4,16,0.2,"柳芳南里"
310873,83.9,3111,3,1993,3,14,1,"柳芳南里"
510874,64,2111,4,1991,4,16,0.143,"柳芳南里"
410875,83.9,3111,3,1993,4,14,1,"柳芳南里"
310876,44.2,1111,4,1991,3,16,0.2,"柳芳南里"
310877,45.9,1111,3,1995,3,14,0.133,"柳芳南里"
810878,44.2,1111,4,1991,3,16,0.2,"柳芳南里"
910879,91.35,2211,4,2000,3,6,0.5,"曙光里"
710880,71,2111,4,1998,3,5,0.5,"曙光里"
510881,91.46,2211,4,2000,4,6,0.5,"曙光里"
610882,91.15,2211,4,2000,4,6,0.5,"曙光里"
610883,83,2111,4,1998,4,6,0.5,"曙光里"
810884,91.69,2211,4,2000,3,6,0.5,"曙光里"
510885,91.35,2211,4,2000,3,6,0.5,"曙光里"
410886,93.04,2211,4,2000,4,6,0.333,"曙光里"
610887,89.11,2111,4,1998,3,6,0.333,"曙光里"
610888,91.69,2211,4,2000,4,6,0.5,"曙光里"
310889,91.46,2211,4,2000,4,6,0.5,"曙光里"
310890,60.31,2111,4,1993,4,6,0.5,"彩虹城四区"
310891,89,2211,3,2011,4,21,0.5,"柳芳北里"
510892,51.07,1011,1,2011,1,19,0.235,"柳芳北里"
710893,51.11,1011,1,2011,4,19,0.235,"柳芳北里"
910894,89,2111,3,2011,3,21,0.5,"柳芳北里"
810895,51,1011,1,2011,3,19,0.235,"柳芳北里"
110896,51.11,1111,1,2011,4,19,0.235,"柳芳北里"
410897,51,1011,1,2011,1,19,0.235,"柳芳北里"
510898,51,1011,1,2011,3,19,0.235,"柳芳北里"
810899,51,1011,1,2011,4,19,0.235,"柳芳北里"
510900,89,2111,3,2011,4,21,0.5,"柳芳北里"
310901,89.98,2211,3,2011,4,21,0.5,"柳芳北里"
610902,51.11,1011,1,2011,1,19,0.235,"柳芳北里"
710903,89,2111,3,2011,4,21,0.5,"柳芳北里"
410904,51.11,1011,1,2011,1,19,0.235,"柳芳北里"
110905,51,1011,1,2011,4,19,0.235,"柳芳北里"
210906,51,1011,1,2011,4,19,0.235,"柳芳北里"
210907,51.11,1011,1,2011,1,19,0.235,"柳芳北里"
410908,51.11,1011,1,2011,3,19,0.235,"柳芳北里"
310909,87,2111,4,2011,3,17,0.5,"柳芳北里"
910910,51,1011,1,2011,3,19,0.235,"柳芳北里"
910911,51.11,1011,1,2011,4,19,0.235,"柳芳北里"
710912,89.69,2111,3,2011,4,21,0.5,"柳芳北里"
710913,46.05,1011,1,2009,4,22,0.167,"望京新城"
210914,89,3213,1,2010,4,24,0.5,"芍药居北里"
110915,57.17,2111,4,1985,4,6,0.5,"潞河中学北宿舍区"
410916,17.9,1010,2,1980,3,1,0.25,"潞河中学家属院南区"
110917,97.03,2111,4,2000,3,6,0.5,"葛布店北里"
810918,168.85,3212,1,1997,4,14,0.2,"河和居"
210919,178.57,4213,4,2004,4,7,0.5,"金成府"
910920,134,4212,3,1999,3,16,0.211,"碧水明珠"
710921,89.66,2111,4,2008,4,7,0.333,"复兴南里"
610922,81.52,2111,4,2008,4,7,0.333,"复兴南里"
810923,62.09,1111,1,2001,3,22,0.25,"潞河中学北街"
910924,95,2111,1,2001,4,22,0.375,"天元小区"
210925,97.2,2211,1,2001,4,22,0.5,"天元小区"
610926,50.81,1011,1,2003,4,10,0.132,"北苑南路院"
810927,47.45,1011,1,2003,4,10,0.132,"北苑南路院"
610928,53.39,1011,1,2003,4,10,0.132,"北苑南路院"
810929,113.92,2112,4,2005,4,12,0.667,"博客园"
910930,72.56,1111,1,2006,4,18,0.2,"翠屏里"
510931,62.08,1011,1,2006,4,18,0.2,"翠屏里"
710932,72.6,1011,1,2006,4,18,0.2,"翠屏里"
110933,66.08,2111,4,2003,4,6,0.333,"葛布店南里"
810934,67.36,2111,4,2002,3,7,0.5,"公庄小区"
210935,83.75,2111,4,2001,3,6,0.333,"花涧溪二期"
610936,38.42,1111,4,1988,4,6,0.25,"首开国风美仑"
710937,60.72,2111,1,1986,1,16,0.286,"东方生活区"
810938,71.44,2111,1,1986,3,16,0.333,"东方生活区"
310939,110.3,2112,4,2004,4,11,0.333,"果园西小区"
110940,66.92,1111,4,2004,4,5,0.25,"果园西小区"
510941,121,3212,4,2004,1,11,0.333,"果园西小区"
910942,119,2111,3,2010,1,24,0.667,"红旗家属院"
710943,120.43,3111,1,2002,3,22,0.2,"龙湖花盛香醍"
910944,103.96,2111,3,2003,1,22,0.25,"龙湖花盛香醍"
310945,77.57,2111,1,2000,3,18,0.25,"荞馨园"
310946,82.27,1111,1,2000,4,18,0.2,"荞馨园"
